"expo","outcome","mean","low95ci","up95ci"
"M65","K83",-0.00159,-0.00431,0.00112
"M65","K92",-0.00571,-0.01278,0.00136
"M65","L03",0.0012,-0.00386,0.00627
"M65","L57",-0.00235,-0.00492,0.00021
"M65","L72",-0.00404,-0.00682,-0.00126
"M65","L82",-0.00202,-0.00461,0.00057
"M65","L90",-0.00102,-0.00349,0.00146
"M65","L98",-6e-05,-0.00419,0.00406
"M65","M06",0.01848,0.01193,0.02503
"M65","M13",0.04433,0.03318,0.05547
"M65","M15",0.03927,0.03076,0.04778
"M65","M16",0.01835,0.00927,0.02744
"M65","M17",0.10014,0.08685,0.11344
"M65","M19",0.11833,0.10367,0.13299
"M65","M20",0.00653,0.00027,0.01279
"M65","M23",0.07618,0.06532,0.08704
"M65","M25",0.07431,0.06283,0.08579
"M65","M35",0.00116,-0.00275,0.00507
"M65","M43",0.00347,-0.00016,0.00709
"M65","M47",0.02315,0.01461,0.03169
"M65","M48",0.00469,-0.00015,0.00953
"M65","M51",0.01048,0.00422,0.01673
"M65","M54",0.01097,0.00247,0.01947
"M65","M67",0.03053,0.02384,0.03722
"M65","M75",0.06677,0.0566,0.07694
"M65","M79",0.01373,0.00561,0.02185
"M65","M81",0.01344,0.00439,0.02249
"M65","M85",0.00677,0.0015,0.01204
"M65","N13",-0.00039,-0.00362,0.00283
"M65","N17",0.00238,-0.00331,0.00808
"M65","N18",0.00809,0.00138,0.01479
"M65","N20",-0.00259,-0.00506,-0.00013
"M65","N28",-0.00017,-0.00351,0.00318
"M65","N30",-0.00388,-0.00589,-0.00187
"M65","N32",0.00133,-0.00265,0.00531
"M65","N39",-0.00794,-0.01689,0.001
"M65","N73",-0.00228,-0.00509,0.00054
"M65","N80",-0.00133,-0.00391,0.00126
"M65","N81",-0.01152,-0.01719,-0.00586
"M65","N83",-0.00269,-0.00659,0.0012
"M65","N84",-0.01196,-0.01572,-0.0082
"M65","N85",-0.00227,-0.00618,0.00163
"M65","N88",-0.00254,-0.00423,-0.00086
"M65","N90",-0.00087,-0.00357,0.00183
"M65","N92",-0.0102,-0.01256,-0.00785
"M65","N93",-0.00376,-0.00508,-0.00243
"M65","N94",-0.00196,-0.00368,-0.00025
"M65","N95",-0.01159,-0.01573,-0.00745
"M65","O68",-0.00046,-0.00054,-0.00038
"M65","O70",-0.00042,-5e-04,-0.00034
"M67","A09",-0.00562,-0.01385,0.00262
"M67","A41",0.00067,-0.00594,0.00728
"M67","B37",-0.00439,-0.00784,-0.00094
"M67","B95",0.00087,-0.00384,0.00557
"M67","B96",-0.00214,-0.00911,0.00484
"M67","C18",-0.00099,-0.0051,0.00313
"M67","C34",-0.00315,-0.00666,0.00037
"M67","C44",-0.00668,-0.01363,0.00027
"M67","C50",-0.02321,-0.02897,-0.01746
"M67","C77",-0.01222,-0.01647,-0.00796
"M67","C78",-0.01013,-0.01523,-0.00503
"M67","C79",-0.00925,-0.01366,-0.00484
"M67","D05",-0.00351,-0.0068,-0.00022
"M67","D12",-0.00338,-0.01204,0.00528
"M67","D17",-0.00058,-0.00414,0.00298
"M67","D22",-0.00322,-0.00591,-0.00053
"M67","D23",-0.00357,-0.00548,-0.00166
"M67","D25",-0.00679,-0.01259,-0.00099
"M67","D50",0.00214,-0.00717,0.01144
"M67","D64",-0.00518,-0.01482,0.00447
"M67","D70",-0.00378,-0.00786,3e-04
"M67","E03",0.00286,-0.0086,0.01433
"M67","E04",-0.00309,-0.00562,-0.00057
"M67","E05",0.00215,-0.0031,0.00739
"M67","E11",0.00469,-0.00444,0.01383
"M67","E55",0.00344,-0.00206,0.00895
"M67","E66",0.02868,0.01597,0.0414
"M67","E78",0.00572,-0.00838,0.01982
"M67","E83",0.00278,-0.00342,0.00897
"M67","E86",-0.00069,-0.00635,0.00497
"M67","E87",0.00323,-0.00815,0.01461
"M67","F05",0.00719,0.00121,0.01317
"M67","F10",-0.00122,-0.00482,0.00239
"M67","F17",0.01511,0.0053,0.02492
"M67","F32",0.01243,8e-05,0.02478
"M67","F41",0.00966,-0.00117,0.0205
"M67","G40",-0.00185,-0.00539,0.00169
"M67","G43",-0.00157,-0.00696,0.00382
"M67","G47",-0.00134,-0.00599,0.00331
"M67","G55",0.00513,-0.001,0.01126
"M67","G56",0.02758,0.01764,0.03752
"M67","H02",-0.00309,-0.00753,0.00136
"M67","H04",-0.00208,-0.00578,0.00161
"M67","H25",-0.01443,-0.02373,-0.00514
"M67","H26",-0.01162,-0.02223,-0.00102
"M67","H35",-0.00638,-0.01227,-0.00049
"M67","H40",0.00294,-0.00452,0.0104
"M67","H52",9e-04,-0.00538,0.00718
"M67","H53",-0.00301,-0.007,0.00099
"M67","H91",0.00297,-0.00299,0.00892
"M67","I08",3e-04,-0.0043,0.00489
"M67","I10",-0.00403,-0.02378,0.01572
"M67","I20",-0.00692,-0.01348,-0.00036
"M67","I21",-0.00024,-0.00523,0.00475
"M67","I25",-0.00816,-0.01606,-0.00026
"M67","I26",-0.00722,-0.01032,-0.00412
"M67","I34",-0.00204,-0.00577,0.00168
"M67","I35",-0.00172,-0.00576,0.00232
"M67","I44",-0.00197,-0.00666,0.00273
"M67","I47",0.00234,-0.00218,0.00685
"M67","I48",-0.01227,-0.02023,-0.00431
"M67","I49",-0.00024,-0.00447,0.004
"M67","I50",-0.00244,-0.00794,0.00307
"M67","I51",0.00143,-0.00469,0.00756
"M67","I63",-0.00314,-0.00709,0.00081
"M67","I67",-0.00407,-0.00837,0.00023
"M67","I73",0.00395,-0.00161,0.00952
"M67","I80",-0.00266,-0.00621,0.00089
"M67","I83",-0.00194,-0.00683,0.00295
"M67","I84",-0.02165,-0.02662,-0.01669
"M67","I95",0.00379,-0.00504,0.01262
"M67","J18",-0.00602,-0.01386,0.00181
"M67","J22",9e-05,-0.00673,0.00692
"M67","J34",-0.00104,-0.00411,0.00203
"M67","J44",-0.00174,-0.00896,0.00548
"M67","J45",4e-05,-0.01199,0.01206
"M67","J47",0.00017,-0.00494,0.00528
"M67","J90",-0.008,-0.01321,-0.00278
"M67","J96",-0.00106,-0.00566,0.00354
"M67","J98",0.00176,-0.00541,0.00892
"M67","K02",-0.00249,-0.00582,0.00083
"M67","K13",-0.00165,-0.00492,0.00161
"M67","K20",-0.00324,-0.00904,0.00255
"M67","K21",0.01311,-9e-04,0.02712
"M67","K22",-0.0119,-0.01648,-0.00733
"M67","K25",-0.00308,-0.00695,8e-04
"M67","K29",-0.01351,-0.0246,-0.00243
"M67","K30",-0.00543,-0.01428,0.00342
"M67","K31",-0.00749,-0.01481,-0.00017
"M67","K43",-3e-05,-0.00492,0.00485
"M67","K44",-0.01547,-0.02704,-0.00389
"M67","K52",-0.01238,-0.0199,-0.00487
"M67","K56",-0.00216,-0.00706,0.00274
"M67","K57",-0.01525,-0.02876,-0.00173
"M67","K58",0.00292,-0.00522,0.01105
"M67","K59",-0.0046,-0.01515,0.00594
"M67","K62",-0.01339,-0.02201,-0.00477
"M67","K63",-0.01532,-0.02369,-0.00695
"M67","K64",0.00545,-0.00426,0.01516
"M67","K66",-0.00429,-0.00857,-1e-05
"M67","K76",-0.00491,-0.0097,-0.00012
"M67","K80",-0.01249,-0.01973,-0.00524
"M67","K81",-0.0012,-0.00407,0.00168
"M67","K83",-0.00371,-0.00674,-0.00068
"M67","K92",-0.00751,-0.0151,7e-05
"M67","L03",-0.00146,-0.00699,0.00406
"M67","L57",0.00042,-0.0036,0.00445
"M67","L72",-0.00028,-0.00466,0.00409
"M67","L82",-0.003,-0.00622,0.00022
"M67","L90",0.00083,-0.00305,0.0047
"M67","L98",-0.00395,-0.00824,0.00035
"M67","M06",0.01271,0.0048,0.02062
"M67","M13",0.04455,0.03064,0.05845
"M67","M15",0.02201,0.01286,0.03117
"M67","M16",0.00798,-0.00239,0.01835
"M67","M17",0.04759,0.03227,0.06292
"M67","M19",0.09726,0.07618,0.11834
"M67","M20",0.02878,0.0183,0.03925
"M67","M23",0.04508,0.03309,0.05706
"M67","M25",0.09069,0.07429,0.10709
"M67","M35",0.00166,-0.00406,0.00738
"M67","M43",0.0058,0.00106,0.01055
"M67","M47",0.01592,0.00608,0.02577
"M67","M48",0.01091,0.00292,0.01891
"M67","M51",0.00586,-0.00258,0.0143
"M67","M54",0.01544,0.00398,0.02689
"M67","M65",0.04364,0.03324,0.05404
"M67","M75",0.02055,0.01182,0.02928
"M67","M79",0.01918,0.00655,0.03181
"M67","M81",0.01058,-1e-04,0.02127
"M67","M85",0.00189,-0.00349,0.00726
"M67","N13",-0.00297,-0.00584,-9e-05
"M67","N17",0.00026,-0.00823,0.00875
"M67","N18",0.00015,-0.00785,0.00815
"M67","N20",0.00099,-0.00392,0.0059
"M67","N28",-8e-05,-0.00433,0.00418
"M67","N30",-0.00438,-0.00685,-0.00192
"M67","N32",-0.00137,-0.00687,0.00414
"M67","N39",-0.00999,-0.01995,-2e-05
"M67","N73",-0.00151,-0.00462,0.0016
"M67","N80",0.00016,-0.0037,0.00403
"M67","N81",-0.01157,-0.01916,-0.00399
"M67","N83",-0.00576,-0.00951,-0.00201
"M67","N84",-0.01143,-0.01674,-0.00611
"M67","N85",-0.00806,-0.01151,-0.0046
"M67","N88",0.0012,-0.00225,0.00465
"M67","N90",-0.00386,-0.00609,-0.00162
"M67","N92",-0.00559,-0.01134,0.00017
"M67","N93",-0.00156,-0.00427,0.00114
"M67","N94",-0.00243,-0.00427,-0.00058
"M67","N95",-0.01371,-0.01872,-0.00869
"M67","O68",-0.00046,-0.00054,-0.00038
"M67","O70",-0.00042,-5e-04,-0.00034
"M75","A09",0.00032,-0.00507,0.0057
"M75","A41",-0.00154,-0.00547,0.0024
"M75","B37",0.00014,-0.00274,0.00301
"M75","B95",9e-05,-0.00261,0.00279
"M75","B96",-0.00646,-0.01026,-0.00265
"M75","C18",-0.00448,-0.00632,-0.00264
"M75","C34",0.00139,-0.00148,0.00427
"M75","C44",-0.00723,-0.01159,-0.00287
"M75","C50",-0.01627,-0.02082,-0.01171
"M75","C77",-0.0054,-0.00911,-0.00169
"M75","C78",-0.00592,-0.00962,-0.00222
"M75","C79",-0.00475,-0.00803,-0.00146
"M75","D05",-0.00442,-0.00614,-0.00271
"M75","D12",-0.00812,-0.01294,-0.0033
"M75","D17",-0.00051,-0.00284,0.00183
"M75","D22",-0.0034,-0.00505,-0.00175
"M75","D23",-0.00099,-0.00301,0.00102
"M75","D25",-0.00882,-0.01222,-0.00543
"M75","D50",9e-04,-0.00462,0.00641
"M75","D64",8e-04,-0.00506,0.00667
"M75","D70",-0.00242,-0.00508,0.00024
"M75","E03",0.00367,-0.00349,0.01084
"M75","E04",-0.00097,-0.00309,0.00114
"M75","E05",0.00198,-0.00081,0.00477
"M75","E11",0.00582,0.00026,0.01138
"M75","E55",0.00473,0.00134,0.00811
"M75","E66",0.04983,0.04166,0.05801
"M75","E78",0.02235,0.01312,0.03158
"M75","E83",0.00029,-0.00299,0.00357
"M75","E86",-0.00351,-0.00669,-0.00033
"M75","E87",0.00212,-0.00336,0.00759
"M75","F05",-0.00059,-0.00319,0.00202
"M75","F10",0.00103,-0.00152,0.00358
"M75","F17",0.01133,0.00589,0.01677
"M75","F32",0.02769,0.01957,0.03581
"M75","F41",0.01799,0.01112,0.02486
"M75","G40",0.00059,-0.00233,0.0035
"M75","G43",0.00699,0.00291,0.01107
"M75","G47",0.0016,-0.00126,0.00446
"M75","G55",0.00657,0.00284,0.0103
"M75","G56",0.011,0.00584,0.01616
"M75","H02",-0.00236,-0.00537,0.00066
"M75","H04",0.00106,-0.00184,0.00397
"M75","H25",-0.00563,-0.01191,0.00066
"M75","H26",-0.00394,-0.01093,0.00306
"M75","H35",-0.00126,-0.00538,0.00285
"M75","H40",0.0039,-0.00066,0.00846
"M75","H52",-0.00213,-0.0059,0.00165
"M75","H53",-0.00056,-0.00348,0.00237
"M75","H91",0.00599,0.00199,0.01
"M75","I08",0.00077,-0.0028,0.00433
"M75","I10",0.042,0.02889,0.05512
"M75","I20",-0.00224,-0.00657,0.0021
"M75","I21",-0.00322,-0.00584,-6e-04
"M75","I25",-0.00119,-0.00677,0.00439
"M75","I26",-0.00393,-0.00638,-0.00149
"M75","I34",0.00225,-0.00075,0.00525
"M75","I35",0.00054,-0.0022,0.00329
"M75","I44",-0.0018,-0.00484,0.00124
"M75","I47",-0.00055,-0.00284,0.00174
"M75","I48",-0.01247,-0.01716,-0.00777
"M75","I49",-0.00035,-0.00296,0.00225
"M75","I50",0.00283,-0.00181,0.00746
"M75","I51",0.00113,-0.00251,0.00477
"M75","I63",-0.00175,-0.00432,0.00081
"M75","I67",0.00099,-0.00243,0.00441
"M75","I73",0.00656,0.00276,0.01036
"M75","I80",-0.00053,-0.00314,0.00208
"M75","I83",-0.00256,-0.00562,5e-04
"M75","I84",-0.0183,-0.02192,-0.01468
"M75","I95",0.00427,-0.00051,0.00904
"M75","J18",-0.00338,-0.00818,0.00141
"M75","J22",0.00159,-0.00263,0.00581
"M75","J34",-9e-04,-0.003,0.0012
"M75","J44",0.00015,-0.00422,0.00452
"M75","J45",0.01287,0.00473,0.02101
"M75","J47",0.00132,-0.00175,0.00439
"M75","J90",-0.00552,-0.00912,-0.00193
"M75","J96",-0.00208,-0.00478,0.00061
"M75","J98",0.00246,-0.0016,0.00652
"M75","K02",-0.00311,-0.00475,-0.00147
"M75","K13",-0.00113,-0.00347,0.00121
"M75","K20",-0.00133,-0.00494,0.00228
"M75","K21",0.0284,0.01947,0.03733
"M75","K22",0.00077,-0.00352,0.00507
"M75","K25",-0.00072,-0.00337,0.00193
"M75","K29",-0.00267,-0.01024,0.00491
"M75","K30",-0.00418,-0.00812,-0.00025
"M75","K31",-0.00098,-0.00567,0.00372
"M75","K43",-0.0013,-0.00353,0.00094
"M75","K44",0.00218,-0.00569,0.01006
"M75","K52",-0.00668,-0.01113,-0.00223
"M75","K56",-0.00457,-0.0072,-0.00194
"M75","K57",-0.00841,-0.01669,-0.00014
"M75","K58",0.01089,0.00583,0.01595
"M75","K59",0.00566,-0.00086,0.01218
"M75","K62",-0.01357,-0.01837,-0.00877
"M75","K63",-0.0092,-0.01468,-0.00371
"M75","K64",0.00839,0.00267,0.01411
"M75","K66",-0.00271,-0.00552,0.00011
"M75","K76",0.00292,-0.00097,0.00681
"M75","K80",-0.00627,-0.01146,-0.00107
"M75","K81",-0.00108,-0.0029,0.00074
"M75","K83",0.00068,-0.00175,0.00311
"M75","K92",-0.00603,-0.01064,-0.00142
"M75","L03",-0.00184,-0.00533,0.00165
"M75","L57",-0.00157,-0.00394,0.00079
"M75","L72",-0.00299,-0.00536,-0.00062
"M75","L82",0.00026,-0.0022,0.00272
"M75","L90",-0.00115,-0.00321,9e-04
"M75","L98",-0.00122,-0.00441,0.00196
"M75","M06",0.00867,0.00439,0.01295
"M75","M13",0.05442,0.04554,0.06329
"M75","M15",0.03984,0.03338,0.0463
"M75","M16",-0.00496,-0.01032,4e-04
"M75","M17",0.01667,0.00908,0.02425
"M75","M19",0.24312,0.22925,0.257
"M75","M20",-0.00512,-0.00947,-0.00078
"M75","M23",0.00389,-0.00054,0.00833
"M75","M25",0.06238,0.05361,0.07115
"M75","M35",0.00369,0.00031,0.00707
"M75","M43",0.00358,0.00061,0.00655
"M75","M47",0.03284,0.02612,0.03957
"M75","M48",0.01197,0.00732,0.01661
"M75","M51",0.01513,0.00967,0.02059
"M75","M54",0.02165,0.01444,0.02886
"M75","M65",0.05004,0.04309,0.057
"M75","M67",0.01271,0.00877,0.01665
"M75","M79",0.01719,0.01061,0.02378
"M75","M81",0.01342,0.00679,0.02005
"M75","M85",0.00983,0.00557,0.01409
"M75","N13",-0.00325,-0.00509,-0.00141
"M75","N17",0.00209,-0.00276,0.00693
"M75","N18",0.00361,-0.00151,0.00872
"M75","N20",-1e-04,-0.00238,0.00218
"M75","N28",-0.00125,-0.00358,0.00108
"M75","N30",-0.00045,-0.00286,0.00197
"M75","N32",0.00279,-0.00097,0.00654
"M75","N39",-0.00741,-0.0139,-0.00092
"M75","N73",-0.00163,-0.00369,0.00044
"M75","N80",-0.00158,-0.00349,0.00033
"M75","N81",-0.00702,-0.01213,-0.0019
"M75","N83",-0.00472,-0.00729,-0.00216
"M75","N84",-0.01181,-0.01502,-0.00859
"M75","N85",-0.00603,-0.00893,-0.00313
"M75","N88",-0.00234,-0.00396,-0.00073
"M75","N90",-5e-05,-0.00235,0.00225
"M75","N92",-0.00854,-0.01091,-0.00616
"M75","N93",-0.00296,-0.00419,-0.00172
"M75","N94",-0.00244,-0.00349,-0.00138
"M75","N95",-0.00534,-0.0094,-0.00128
"M75","O68",-0.00046,-0.00054,-0.00038
"M75","O70",-0.00042,-5e-04,-0.00035
"M79","A09",0.00961,0.00531,0.0139
"M79","A41",0.02258,0.01829,0.02687
"M79","B37",0.01089,0.00784,0.01393
"M79","B95",0.00717,0.00463,0.00971
"M79","B96",0.01205,0.00831,0.0158
"M79","C18",-0.00274,-0.00446,-0.00102
"M79","C34",0.00069,-0.00118,0.00257
"M79","C44",-0.01226,-0.01534,-0.00918
"M79","C50",-0.01755,-0.02076,-0.01433
"M79","C77",-1e-04,-0.00328,0.00308
"M79","C78",0.00839,0.00442,0.01236
"M79","C79",0.01069,0.007,0.01437
"M79","D05",-0.00454,-0.00578,-0.0033
"M79","D12",-0.01329,-0.01651,-0.01008
"M79","D17",-0.00163,-0.00322,-4e-05
"M79","D22",-0.00173,-0.00349,4e-05
"M79","D23",-0.0029,-0.00393,-0.00188
"M79","D25",-0.00688,-0.00955,-0.00421
"M79","D50",0.00531,0.00136,0.00926
"M79","D64",0.02314,0.01789,0.02838
"M79","D70",0.0088,0.00562,0.01197
"M79","E03",-0.0064,-0.01137,-0.00142
"M79","E04",-0.00066,-0.00227,0.00096
"M79","E05",0.00264,0.00061,0.00467
"M79","E11",-0.00051,-0.00442,0.0034
"M79","E55",0.01169,0.00878,0.01461
"M79","E66",0.02021,0.01526,0.02517
"M79","E78",0.00561,-0.00076,0.01198
"M79","E83",0.01364,0.01027,0.017
"M79","E86",0.01477,0.01125,0.0183
"M79","E87",0.03106,0.02589,0.03623
"M79","F05",0.01082,0.00798,0.01365
"M79","F10",0.00114,-0.00094,0.00321
"M79","F17",0.00343,-0.00062,0.00748
"M79","F32",0.02998,0.02428,0.03569
"M79","F41",0.02755,0.02217,0.03292
"M79","G40",0.00237,0.00033,0.00441
"M79","G43",0.01232,0.00887,0.01576
"M79","G47",0.00635,0.00397,0.00874
"M79","G55",0.01708,0.01365,0.02051
"M79","G56",-0.00322,-0.00585,-0.00058
"M79","H02",-0.00397,-0.00593,-0.00201
"M79","H04",-0.00187,-0.00347,-0.00026
"M79","H25",-0.01643,-0.0207,-0.01216
"M79","H26",-0.02079,-0.02548,-0.01609
"M79","H35",-0.00683,-0.00937,-0.00429
"M79","H40",-0.00581,-0.00834,-0.00328
"M79","H52",-0.00296,-0.00565,-0.00027
"M79","H53",0.00582,0.00318,0.00847
"M79","H91",0.00261,1e-05,0.00521
"M79","I08",0.00715,0.00451,0.00979
"M79","I10",0.02216,0.01207,0.03226
"M79","I20",-0.0018,-0.00478,0.00118
"M79","I21",0.00211,-0.00018,0.00439
"M79","I25",0.00136,-0.00261,0.00534
"M79","I26",0.01262,0.00935,0.01589
"M79","I34",0.00214,2e-05,0.00426
"M79","I35",-0.00023,-0.00202,0.00157
"M79","I44",0.00144,-0.00098,0.00386
"M79","I47",-3e-05,-0.00175,0.0017
"M79","I48",0.00206,-0.00206,0.00618
"M79","I49",0.00237,0.00019,0.00455
"M79","I50",0.01215,0.009,0.01529
"M79","I51",0.01086,0.00752,0.0142
"M79","I63",0.00214,-0.00016,0.00444
"M79","I67",0.00753,0.00466,0.01039
"M79","I73",0.00837,0.00561,0.01113
"M79","I80",0.02232,0.01867,0.02597
"M79","I83",0.01271,0.00928,0.01615
"M79","I84",-0.0196,-0.02217,-0.01703
"M79","I95",0.01843,0.01411,0.02275
"M79","J18",0.02449,0.0197,0.02928
"M79","J22",0.01375,0.01012,0.01739
"M79","J34",0.00022,-0.00154,0.00198
"M79","J44",0.00423,0.00098,0.00749
"M79","J45",-0.00298,-0.00823,0.00227
"M79","J47",0.00197,-0.00019,0.00413
"M79","J90",0.01509,0.01113,0.01906
"M79","J96",0.00846,0.00577,0.01114
"M79","J98",0.0183,0.0145,0.0221
"M79","K02",-0.00124,-0.00281,0.00034
"M79","K13",-0.00129,-0.00295,0.00037
"M79","K20",-0.00535,-0.00767,-0.00304
"M79","K21",0.01914,0.01262,0.02566
"M79","K22",-0.0017,-0.00472,0.00131
"M79","K25",-7e-04,-0.00263,0.00124
"M79","K29",-0.00999,-0.01531,-0.00468
"M79","K30",-0.00828,-0.0108,-0.00576
"M79","K31",-0.00387,-0.00711,-0.00062
"M79","K43",0.00015,-0.00159,0.00189
"M79","K44",-0.00643,-0.01192,-0.00094
"M79","K52",-0.00363,-0.00712,-0.00014
"M79","K56",0.00378,0.00097,0.00659
"M79","K57",-0.01769,-0.02362,-0.01176
"M79","K58",0.01525,0.01135,0.01916
"M79","K59",0.03386,0.02797,0.03975
"M79","K62",-0.01134,-0.01505,-0.00762
"M79","K63",-0.01121,-0.0152,-0.00722
"M79","K64",0.00955,0.00528,0.01382
"M79","K66",-0.00149,-0.00371,0.00073
"M79","K76",0.01512,0.01141,0.01884
"M79","K80",-0.0055,-0.00918,-0.00182
"M79","K81",-0.00016,-0.00156,0.00125
"M79","K83",0.00343,0.00133,0.00553
"M79","K92",-0.00053,-0.00419,0.00313
"M79","L03",0.01525,0.01174,0.01877
"M79","L57",-0.00123,-0.00323,0.00078
"M79","L72",-0.00296,-0.00484,-0.00107
"M79","L82",-0.00208,-0.00384,-0.00032
"M79","L90",-0.00112,-0.00273,5e-04
"M79","L98",0.00117,-0.00139,0.00372
"M79","M06",0.00985,0.0068,0.0129
"M79","M13",0.0229,0.01737,0.02843
"M79","M15",0.01378,0.01024,0.01732
"M79","M16",-0.00189,-0.00608,0.0023
"M79","M17",0.00736,0.00222,0.01251
"M79","M19",0.05945,0.05218,0.06672
"M79","M20",-0.0073,-0.01024,-0.00437
"M79","M23",-0.00296,-0.00596,5e-05
"M79","M25",0.05486,0.04861,0.0611
"M79","M35",0.01506,0.01188,0.01824
"M79","M43",0.00909,0.0065,0.01169
"M79","M47",0.03711,0.03197,0.04225
"M79","M48",0.02665,0.02243,0.03088
"M79","M51",0.03361,0.02882,0.0384
"M79","M54",0.08072,0.07353,0.08792
"M79","M65",0.00042,-0.00193,0.00278
"M79","M67",0.0024,0.00018,0.00462
"M79","M75",-0.00056,-0.00327,0.00215
"M79","M81",0.01957,0.01427,0.02487
"M79","M85",0.01043,0.00714,0.01372
"M79","N13",0.00229,0.00027,0.00431
"M79","N17",0.02654,0.02201,0.03106
"M79","N18",0.01465,0.0105,0.0188
"M79","N20",-0.00086,-0.00231,0.00059
"M79","N28",0.00344,0.00126,0.00562
"M79","N30",-0.00034,-0.00205,0.00137
"M79","N32",0.00215,-0.00032,0.00462
"M79","N39",0.01974,0.01422,0.02526
"M79","N73",-0.00149,-0.00297,-1e-05
"M79","N80",-0.00217,-0.00339,-0.00094
"M79","N81",-0.01179,-0.01507,-0.00851
"M79","N83",-0.00347,-0.00549,-0.00145
"M79","N84",-0.01075,-0.01332,-0.00818
"M79","N85",-0.00508,-0.00727,-0.00288
"M79","N88",-0.00251,-0.00361,-0.00142
"M79","N90",-0.00282,-0.00398,-0.00165
"M79","N92",-0.00714,-0.00945,-0.00484
"M79","N93",-3e-04,-0.00162,0.00101
"M79","N94",-0.00097,-0.00211,0.00018
"M79","N95",-0.01045,-0.01307,-0.00783
"M79","O68",-6e-05,-0.00061,0.00048
"M79","O70",-0.00017,-0.00049,0.00015
"M81","A09",0.00687,0.00162,0.01212
"M81","A41",0.01328,0.00839,0.01817
"M81","B37",0.00641,0.00323,0.00959
"M81","B95",0.00611,0.00213,0.01009
"M81","B96",0.01506,0.01038,0.01974
"M81","C18",-0.0018,-0.00368,8e-05
"M81","C34",0.00052,-0.00166,0.0027
"M81","C44",-0.0065,-0.0099,-0.00311
"M81","C50",-0.01166,-0.01598,-0.00734
"M81","C77",-0.00052,-0.00492,0.00387
"M81","C78",-0.0018,-0.00493,0.00133
"M81","C79",0.00191,-0.00121,0.00503
"M81","D05",-0.0039,-0.00528,-0.00252
"M81","D12",-0.01043,-0.0139,-0.00695
"M81","D17",-0.00217,-0.00403,-0.00032
"M81","D22",-0.00328,-0.00454,-0.00203
"M81","D23",-0.00174,-0.00322,-0.00027
"M81","D25",-0.00916,-0.01232,-0.00601
"M81","D50",0.01446,0.00859,0.02032
"M81","D64",0.02375,0.01689,0.03061
"M81","D70",0.00163,-0.00175,0.005
"M81","E03",-0.00276,-0.00974,0.00421
"M81","E04",0.00266,0.00059,0.00474
"M81","E05",0.00427,0.00196,0.00657
"M81","E11",-0.00673,-0.01287,-0.00059
"M81","E55",0.02956,0.02461,0.03452
"M81","E66",0.00775,-0.00265,0.01815
"M81","E78",0.01215,0.00103,0.02328
"M81","E83",0.01786,0.01336,0.02236
"M81","E86",0.01548,0.01118,0.01978
"M81","E87",0.03149,0.02543,0.03756
"M81","F05",0.01223,0.00945,0.01501
"M81","F10",0.00499,0.00198,0.008
"M81","F17",0.00069,-0.00471,0.00609
"M81","F32",0.02154,0.01337,0.0297
"M81","F41",0.02321,0.01641,0.03002
"M81","G40",0.00041,-0.00193,0.00275
"M81","G43",0.0115,0.00634,0.01667
"M81","G47",-0.00119,-0.0044,0.00201
"M81","G55",0.00202,-0.00157,0.00561
"M81","G56",-0.00653,-0.00977,-0.0033
"M81","H02",-0.00377,-0.00574,-0.0018
"M81","H04",0.00107,-0.00102,0.00315
"M81","H25",-0.00048,-0.00493,0.00396
"M81","H26",-0.00514,-0.01114,0.00086
"M81","H35",0.00212,-0.00093,0.00518
"M81","H40",7e-05,-0.00264,0.00278
"M81","H52",0.00313,0.00022,0.00605
"M81","H53",0.00179,-0.00047,0.00405
"M81","H91",0.00926,0.00602,0.01251
"M81","I08",0.00613,0.00369,0.00857
"M81","I10",0.01776,0.0033,0.03221
"M81","I20",-0.00354,-0.007,-9e-05
"M81","I21",0.00203,-0.00041,0.00447
"M81","I25",-0.00049,-0.0049,0.00392
"M81","I26",0.00429,0.00094,0.00763
"M81","I34",0.00386,0.00142,0.0063
"M81","I35",0.00213,0.00027,0.004
"M81","I44",0.00288,0.00044,0.00532
"M81","I47",0.00196,-0.00037,0.0043
"M81","I48",0.00796,0.00296,0.01297
"M81","I49",0.00243,-0.00013,0.00498
"M81","I50",0.00992,0.00604,0.0138
"M81","I51",0.00865,0.00446,0.01285
"M81","I63",0.00386,0.00086,0.00685
"M81","I67",0.01325,0.01014,0.01637
"M81","I73",0.0116,0.0075,0.01569
"M81","I80",0.00322,0.00016,0.00628
"M81","I83",-0.00063,-0.00316,0.0019
"M81","I84",-0.02231,-0.02509,-0.01953
"M81","I95",0.02149,0.01644,0.02654
"M81","J18",0.01842,0.01287,0.02397
"M81","J22",0.0144,0.009,0.01979
"M81","J34",0.00034,-0.00208,0.00275
"M81","J44",0.01093,0.00598,0.01587
"M81","J45",-0.0079,-0.01513,-0.00066
"M81","J47",0.00576,0.00367,0.00784
"M81","J90",0.00959,0.00562,0.01357
"M81","J96",0.00956,0.00569,0.01344
